"","logFC","AveExpr","t","P.Value","adj.P.Val","B","logP","Significance"
"KLF6",-1.495075,3.851758,-0.911803266655796,0.408342108974451,0.489008421051734,-6.5413275415409,0.388975832537742,"Not Significant"
"PHF24",0.516645333333334,3.3215012,0.911784323269099,0.408351077159101,0.489008421051734,-6.54134519256711,0.388966294480679,"Not Significant"
"HIRA",-0.732896333333334,2.9978252,-0.910393762324988,0.409009833519404,0.489724667974757,-6.54264020147853,0.388266250447728,"Not Significant"
"KDF1",0.503427166666667,4.7641308,0.910364361881466,0.409023770815346,0.489724667974757,-6.54266756708302,0.388251451811855,"Not Significant"
"ALG8",-0.367638333333334,6.303504,-0.9095312292954,0.409418877842121,0.490153040735047,-6.54344278613308,0.387832136383705,"Not Significant"
"JMJD8",-0.507771666666666,2.388258,-0.908842964222903,0.409745515796291,0.490491564963928,-6.54408284120195,0.387485790595982,"Not Significant"
"GLMP",-0.980231166666667,2.7549218,-0.908755197078947,0.409787183645252,0.490491564963928,-6.54416443677199,0.387441628558507,"Not Significant"
"ADCY8",-0.791099666666668,2.6787132,-0.908699357315453,0.409813695612566,0.490491564963928,-6.54421634720745,0.38741353195343,"Not Significant"
"EFNA5",-0.593537,2.4121598,-0.907050451273975,0.410597200387417,0.491371696642292,-6.54574823725518,0.386584016145265,"Not Significant"
"ABI1",-0.325271333333335,7.6326072,-0.906994315092385,0.410623895747221,0.491371696642292,-6.54580035609165,0.386555781002465,"Not Significant"
"UBTD2",0.337871499999999,4.9691354,0.905480256830455,0.411344430659066,0.492161924288242,-6.54720522638467,0.385794378387954,"Not Significant"
"EIPR1",-0.667069500000001,2.5574128,-0.905449201869993,0.41135922030062,0.492161924288242,-6.54723402490886,0.385778763871817,"Not Significant"
"HDAC11",0.6309515,3.5649964,0.905245654513662,0.411456168518358,0.492233069598531,-6.54742276582234,0.385676422382436,"Not Significant"
"IFIT1",1.15954616666667,2.8275052,0.90453668368926,0.411793990733981,0.49259233797765,-6.54807993693751,0.385319995285045,"Not Significant"
"RHBDD2",0.9298145,2.6896662,0.904402344870899,0.411858027990563,0.492624066269431,-6.5482044206272,0.385252464272934,"Not Significant"
"FTO",-0.426512166666665,5.2150502,-0.902330262689108,0.412846777421773,0.493761737805348,-6.55012288233628,0.384211101048459,"Not Significant"
"ANKRD26",1.04186333333333,4.548411,0.901783718455457,0.413107894848252,0.494029038807691,-6.55062840157367,0.383936505201897,"Not Significant"
"ASB7",0.360883666666667,4.3329852,0.90135157834624,0.413314448815636,0.49421743338388,-6.55102795468394,0.383719412208695,"Not Significant"
"CBLN1",-0.903464166666665,2.730708,-0.901296669884959,0.41334069988236,0.49421743338388,-6.55107871313031,0.383691829501578,"Not Significant"
"PLXNA2",1.03375183333333,2.7520286,0.899415107502345,0.414241064938898,0.495248876982667,-6.55281677646848,0.382746850415159,"Not Significant"
"GCFC2",1.1055475,4.778354,0.899136168519133,0.414374677280018,0.495363519530377,-6.55307422846369,0.382606792484786,"Not Significant"
"DAGLB",0.642414833333333,3.4689434,0.898962732851628,0.4144577708286,0.49541775409805,-6.55323427636868,0.382519713196724,"Not Significant"
"PLEKHA7",0.935243833333331,6.2081588,0.898394661120841,0.41473002971591,0.495698075018598,-6.5537583483835,0.382234517161328,"Not Significant"
"COPB2",0.473445333333333,7.7365062,0.897875131110639,0.414979150209336,0.495950691713596,-6.55423743795058,0.381973722990327,"Not Significant"
"SEMA3D",0.854727499999999,4.156502,0.896317525310239,0.415726762009648,0.496798966121639,-6.55567264978201,0.381192017305164,"Not Significant"
"ABL2",0.759114666666667,3.9220858,0.895485723488624,0.416126449829971,0.497208860733613,-6.55643838324615,0.380774678703262,"Not Significant"
"HDGFL1",-0.852331666666668,3.05058,-0.895446112322076,0.416145491038923,0.497208860733613,-6.55647483588972,0.380754806612009,"Not Significant"
"TMEM120A",1.03932966666667,3.4604228,0.8950211331727,0.416349823908576,0.497407740863121,-6.55686585764992,0.3805416146866,"Not Significant"
"ZNF432",0.804392833333333,2.6144132,0.893935544525696,0.416872148563037,0.497986450916929,-6.55786411940296,0.379997119336255,"Not Significant"
"PLEKHG1",0.424472333333333,8.0273204,0.893294572130584,0.417180795885189,0.498309824591987,-6.55845313599643,0.379675691695777,"Not Significant"
"NT5C3A",0.665379166666667,3.70799,0.890881812971697,0.418344257401631,0.499654096243585,-6.56066769006003,0.378466188183948,"Not Significant"
"ATP6V1E1",0.693628166666668,6.1891244,0.890607806994692,0.418476550877936,0.499766648429343,-6.56091892344704,0.37832887246077,"Not Significant"
"CCDC160",-1.0815555,3.3049342,-0.889828540321835,0.418852973896694,0.500170705939019,-6.56163313139299,0.377938396677738,"Not Significant"
"PDGFD",0.765499833333333,2.5910774,0.8888193616813,0.41934085876121,0.500707779346446,-6.56255740958842,0.377432819757133,"Not Significant"
"ALDH5A1",1.15337766666667,4.9398386,0.888288125465829,0.419597866482194,0.500969104704443,-6.56304366019367,0.377166728718151,"Not Significant"
"SYT7",0.517313,3.0786698,0.887484511626732,0.419986888061946,0.501387983093588,-6.56377883795452,0.376764268009797,"Not Significant"
"AASS",-0.423795166666667,1.8775004,-0.886908640734978,0.420265839116296,0.501401925981212,-6.56430538192624,0.376475909747675,"Not Significant"
"ADAM21",-0.423795166666667,1.8775004,-0.886908640734978,0.420265839116296,0.501401925981212,-6.56430538192624,0.376475909747675,"Not Significant"
"CREB3",-0.423795166666667,1.8775004,-0.886908640734978,0.420265839116296,0.501401925981212,-6.56430538192624,0.376475909747675,"Not Significant"
"KDM8",-0.423795166666667,1.8775004,-0.886908640734978,0.420265839116296,0.501401925981212,-6.56430538192624,0.376475909747675,"Not Significant"
"SAMD5",-0.423795166666667,1.8775004,-0.886908640734978,0.420265839116296,0.501401925981212,-6.56430538192624,0.376475909747675,"Not Significant"
"SLC27A4",-0.423795166666667,1.8775004,-0.886908640734978,0.420265839116296,0.501401925981212,-6.56430538192624,0.376475909747675,"Not Significant"
"KLK1",-0.423795166666667,1.8775004,-0.886908640734978,0.420265839116296,0.501401925981212,-6.56430538192624,0.376475909747675,"Not Significant"
"STAT4",-0.850193666666667,2.6432568,-0.886553674229176,0.420437858270775,0.501561587464737,-6.56462982450747,0.376298184894444,"Not Significant"
"PRRG4",0.682281166666666,3.7181312,0.886387851646147,0.42051823631833,0.501611906561206,-6.56478135676775,0.376215165714607,"Not Significant"
"MINAR2",0.788383833333333,2.6048078,0.885822558018834,0.420792339650449,0.501893279227038,-6.56529778552909,0.37593217493279,"Not Significant"
"CSRNP1",0.300418833333334,2.3120288,0.885651714937368,0.420875207302123,0.501946528225545,-6.56545381538032,0.375846656692014,"Not Significant"
"MRPS12",0.788810166666666,2.6050636,0.885550212484152,0.42092444737655,0.501959666086892,-6.56554650693886,0.3757958496086,"Not Significant"
"NDST1",-0.288967333333334,6.2238166,-0.885395367969727,0.420999573210166,0.502003667973839,-6.56568789591392,0.375718344431705,"Not Significant"
"UPK1A",-1.4667505,3.8181742,-0.885188645108147,0.421099885549961,0.502077691759768,-6.56587662822505,0.375614876615896,"Not Significant"
"ELF2",1.02538783333334,4.5838892,0.88446185533512,0.421452712270938,0.502452747847658,-6.56653992280258,0.375251146903729,"Not Significant"
"PLEKHH3",-1.15688633333333,3.1809132,-0.883858471459363,0.421745809981417,0.502756533830425,-6.56709030319986,0.374949223406268,"Not Significant"
"RRP7A",-0.708747166666666,2.8475382,-0.883374087987769,0.421981220310593,0.502991502688455,-6.56753194644097,0.374706876282313,"Not Significant"
"NXPE3",-0.718743666666666,2.6305608,-0.883163227486049,0.422083731289999,0.503068030432044,-6.5677241484378,0.374601386881705,"Not Significant"
"CCDC80",0.927993166666666,2.6885734,0.883077765944995,0.422125284547671,0.503071897330067,-6.5678020385579,0.374558633605708,"Not Significant"
"SVOPL",0.629568833333333,3.4612358,0.881942265406298,0.4226776997212,0.503643165935665,-6.56883643889327,0.373990664741382,"Not Significant"
"MAP3K15",-0.369789666666667,7.0080932,-0.881934790597846,0.422681338088407,0.503643165935665,-6.56884324508657,0.37398692639417,"Not Significant"
"MAP1B",-0.999476500000002,8.8806836,-0.880892635310698,0.423188852499445,0.504202142172266,-6.56979178457387,0.373465780863564,"Not Significant"
"DMRT3",0.843822666666667,4.1938016,0.880301116866031,0.423477129568387,0.504499833574531,-6.5703298175127,0.373170039336703,"Not Significant"
"NELFA",1.072674,4.5668974,0.879805644972403,0.423718718777145,0.504741855495417,-6.57078029328269,0.372922349588696,"Not Significant"
"KIAA1549",-1.06621166666667,3.90973,-0.878810186419942,0.424204430705335,0.505245569524325,-6.57168481119275,0.372424799702463,"Not Significant"
"ROCK2",0.980470500000001,4.4117758,0.878743721567397,0.42423687655245,0.505245569524325,-6.57174517849455,0.372391583374476,"Not Significant"
"NEB",2.107845,7.325379,0.87870250550964,0.424256997802676,0.505245569524325,-6.57178261173912,0.372370985587721,"Not Significant"
"GABRA3",1.26673166666667,5.256485,0.877600327978677,0.424795351461387,0.50584081931365,-6.57278317348608,0.371820244388251,"Not Significant"
"SCNM1",0.817466166666666,6.8044632,0.87709474543935,0.425042482924876,0.506089208973567,-6.57324184810286,0.371567660119628,"Not Significant"
"ACVR2B",-2.12223916666667,4.833059,-0.876867282320898,0.425153705445148,0.506175744325085,-6.57344814654602,0.371454031458963,"Not Significant"
"CALM2",0.275139166666666,8.733318,0.876456798092006,0.425354478322212,0.506347329144615,-6.57382034129645,0.37124899038844,"Not Significant"
"CFI",-0.827199166666667,3.100881,-0.876414968847757,0.425374941754752,0.506347329144615,-6.57385826187105,0.371228097362703,"Not Significant"
"ICAM1",-0.431059999999999,2.578189,-0.875412049055923,0.4258658182721,0.506885699768804,-6.57476708369787,0.370727216774222,"Not Significant"
"RTKN",-0.949205999999999,4.0013194,-0.875291574029105,0.425924814765716,0.506909975303914,-6.57487620595338,0.370667056799044,"Not Significant"
"TENM1",-0.8302305,2.6882872,-0.87475283535873,0.426188714041242,0.507178087248716,-6.5753640479451,0.370398055078196,"Not Significant"
"CFB",0.963442833333334,4.4363292,0.874637124179357,0.426245411718255,0.507199596473734,-6.57546879982998,0.370340282899547,"Not Significant"
"PARVG",-0.771495166666666,2.7324304,-0.87453322970318,0.42629632440122,0.507214218722191,-6.57556284587646,0.370288411896967,"Not Significant"
"MKRN2",-0.659879500000002,5.3241878,-0.874215706720337,0.426451954040593,0.507353420951356,-6.57585022119122,0.370129891273568,"Not Significant"
"UBE3D",-1.31620133333333,3.6537572,-0.872816475818012,0.42713830624606,0.508123945794298,-6.57711572289288,0.36943147880664,"Not Significant"
"SPTBN2",0.195354500000001,2.2489902,0.872684727300861,0.427202976836952,0.508154845273809,-6.57723480604773,0.36936572971696,"Not Significant"
"POU2F2",0.743085166666666,2.5776286,0.872164784772016,0.427458273741086,0.508412467237382,-6.57770464108326,0.36910627244091,"Not Significant"
"ADCK1",0.763470166666667,4.0057236,0.871571921405229,0.427749523256621,0.508712800163553,-6.57824012807606,0.368810465824581,"Not Significant"
"PAGR1",0.586538833333333,3.3095778,0.870949767691179,0.428055331235093,0.509030391178053,-6.57880179395177,0.36850008963887,"Not Significant"
"ZNF335",0.720604666666667,3.8397188,0.870484776376822,0.428284002218078,0.509256204013745,-6.57922139205673,0.368268147593088,"Not Significant"
"ANAPC2",0.406471833333333,2.3756606,0.86962258363885,0.428708263157296,0.509714523475021,-6.57999899655811,0.367838145579566,"Not Significant"
"MAP7D3",1.01582916666667,4.563365,0.868991214392531,0.42901915355972,0.510037979770618,-6.58056807723469,0.367523318305701,"Not Significant"
"CYTH1",1.23777966666667,5.1206968,0.868899700552364,0.429064230401873,0.510045394553942,-6.58065053836605,0.367477689584315,"Not Significant"
"HOXB3",0.538638666666666,3.4321892,0.867670927523557,0.429669848862113,0.510719085378102,-6.58175716290707,0.366865120908218,"Not Significant"
"CRTAP",0.459441666666667,3.043947,0.867077943165813,0.429962351775709,0.511020508961771,-6.58229080331296,0.3665695703085,"Not Significant"
"WNK1",-0.410374500000003,8.1951188,-0.865443934461922,0.430769178849515,0.51193310919926,-6.58375994588046,0.365755377645247,"Not Significant"
"IL23A",-0.794112000000001,3.0855118,-0.865192020420343,0.430893673312207,0.512034722462755,-6.58398626752623,0.365629882485706,"Not Significant"
"PDPR",0.351550166666667,4.8878436,0.864578544670241,0.431196968460752,0.512300125867621,-6.58453722333734,0.365324301126965,"Not Significant"
"PHOSPHO1",0.265335833333334,2.290979,0.864537912235142,0.431217062612263,0.512300125867621,-6.58457370507163,0.365304063100201,"Not Significant"
"CARD19",-0.954479333333333,2.8648754,-0.864503555965329,0.431234053559297,0.512300125867621,-6.58460455081502,0.365286951232869,"Not Significant"
"WFS1",0.574835166666666,3.5402286,0.863988286284854,0.431488944460211,0.512556564328493,-6.58506706563724,0.365030327229036,"Not Significant"
"ZMYND11",-1.39388533333333,7.6131488,-0.863844949539928,0.43155987068722,0.512577998893699,-6.58519569227254,0.36495894570683,"Not Significant"
"SEMA4B",0.655382833333334,3.3508842,0.863690780170314,0.431636167419415,0.512577998893699,-6.58533402287738,0.364882172301016,"Not Significant"
"MISP3",0.832775833333333,3.694993,0.863672506264863,0.431645211681344,0.512577998893699,-6.58535041822822,0.364873072433593,"Not Significant"
"ST3GAL3",-1.15318233333333,2.9955986,-0.863559212355672,0.431701287315803,0.512577998893699,-6.58545206003359,0.364816656293196,"Not Significant"
"TM2D1",0.340209666666667,6.1708628,0.863557464274174,0.431702152586377,0.512577998893699,-6.58545362825329,0.364815785825885,"Not Significant"
"SLC10A3",-0.442542833333332,5.6034118,-0.863375694607468,0.431792132952941,0.512600564750088,-6.58561668313531,0.364725274568372,"Not Significant"
"FKBP4",1.09405733333333,4.8516984,0.863292850740089,0.431833147577795,0.512600564750088,-6.58569098939628,0.364684024212074,"Not Significant"
"MPIG6B",-0.385384000000004,8.5828776,-0.863282522097,0.431838261333402,0.512600564750088,-6.58570025324892,0.364678881339869,"Not Significant"
"SPSB1",-0.806539499999999,2.7888628,-0.863162348784497,0.431897763172399,0.512624857734991,-6.58580803197354,0.364619045187046,"Not Significant"
"CNTN4",-1.2244275,3.27045,-0.862842208922167,0.432056306755609,0.512766689590118,-6.58609510072598,0.364459651056041,"Not Significant"
"AGBL3",-0.298338833333333,1.9527742,-0.862011535038714,0.432467897530074,0.513208786405651,-6.58683961066517,0.364046125061576,"Not Significant"
"RNMT",-0.742305333333334,5.5775728,-0.861707943885968,0.432618401164407,0.513340999737146,-6.58711158353728,0.363895012048562,"Not Significant"
"ARHGEF25",-1.06665616666667,3.4750318,-0.861260174363895,0.432840455847279,0.513558083320063,-6.58751259435787,0.363672154255181,"Not Significant"
"E2F8",-0.319373166666667,4.0668246,-0.860451426193661,0.433241752312642,0.513987775893903,-6.5882365117744,0.363269696263677,"Not Significant"
"TIMM17B",0.233022166666665,5.2989528,0.860242403131124,0.433345516118439,0.514064437006986,-6.588423531234,0.363165692777505,"Not Significant"
"ADCK2",0.747515166666668,2.5802866,0.859809421687132,0.433560520283463,0.51427303336306,-6.58881083013032,0.362950271219805,"Not Significant"
"LPCAT1",-0.294122833333333,1.9553038,-0.859537657736679,0.433695512150366,0.514386693059846,-6.5890538500245,0.362815071875715,"Not Significant"
"NDE1",0.720785833333333,2.564249,0.859266569216104,0.433830201508976,0.514468664555535,-6.58929621129752,0.362680217439093,"Not Significant"
"DLGAP3",-0.387375166666667,1.8993524,-0.858767922036615,0.434078038628947,0.514468664555535,-6.58974187429714,0.362432185927092,"Not Significant"
"EMP3",-0.387375166666667,1.8993524,-0.858767922036615,0.434078038628947,0.514468664555535,-6.58974187429714,0.362432185927092,"Not Significant"
"PLXNB3",-0.387375166666667,1.8993524,-0.858767922036615,0.434078038628947,0.514468664555535,-6.58974187429714,0.362432185927092,"Not Significant"
"RETREG1",-0.387375166666667,1.8993524,-0.858767922036615,0.434078038628947,0.514468664555535,-6.58974187429714,0.362432185927092,"Not Significant"
"SMAD9",-0.387375166666667,1.8993524,-0.858767922036615,0.434078038628947,0.514468664555535,-6.58974187429714,0.362432185927092,"Not Significant"
"TMEM200A",-0.387375166666667,1.8993524,-0.858767922036615,0.434078038628947,0.514468664555535,-6.58974187429714,0.362432185927092,"Not Significant"
"XCR1",-0.387375166666667,1.8993524,-0.858767922036615,0.434078038628947,0.514468664555535,-6.58974187429714,0.362432185927092,"Not Significant"
"LARP4B",0.387285333333334,6.5221102,0.857860616176145,0.434529272897324,0.514956990496134,-6.5905522995644,0.361980961149612,"Not Significant"
"ZNF12",0.508117166666668,3.2625248,0.857356439710057,0.434780176685427,0.515173962108165,-6.591002376273,0.361730265304215,"Not Significant"
"DPH1",-0.295163833333333,1.9546792,-0.857256252639756,0.434830048431839,0.515173962108165,-6.59109179041828,0.361680452126615,"Not Significant"
"TMEM98",-0.295163833333333,1.9546792,-0.857256252639756,0.434830048431839,0.515173962108165,-6.59109179041828,0.361680452126615,"Not Significant"
"CHD8",1.36692266666667,5.5584156,0.855570826644314,0.435669705201397,0.516122198349549,-6.5925948649792,0.360842638185182,"Not Significant"
"SLC4A4",-0.887897833333333,6.3574778,-0.854985228593339,0.43596174058911,0.516421574726339,-6.59311660965373,0.360551622153664,"Not Significant"
"COX18",-0.957914166666666,3.230757,-0.854644884036066,0.436131539724397,0.516576114337583,-6.59341972559442,0.360382505317006,"Not Significant"
"ZBTB14",0.737057166666667,2.5740118,0.853259465387017,0.436823266350381,0.517348767470527,-6.59465270726017,0.359694238026567,"Not Significant"
"HMGCLL1",-0.791011166666666,2.4250458,-0.85219684290372,0.437354407317042,0.517931109828424,-6.59559743741714,0.359166492635059,"Not Significant"
"WBP2",-0.5820105,4.6803542,-0.851690595794851,0.437607627899967,0.518139140438956,-6.59604722185738,0.358915116459836,"Not Significant"
"MGA",1.25061516666667,5.2824766,0.851687880881256,0.437608986187059,0.518139140438956,-6.59604963345425,0.358913768458486,"Not Significant"
"TSTA3",0.424768166666667,2.3866384,0.848810603650572,0.439050363602515,0.519798897838823,-6.59860234734647,0.357485658846478,"Not Significant"
"TMEM150B",-0.666602500000001,2.943099,-0.848152405486366,0.439380611240202,0.520097782067297,-6.59918542562014,0.357159111314404,"Not Significant"
"TNFSF8",-1.16197533333333,3.4298498,-0.848149582267481,0.439382028194836,0.520097782067297,-6.59918792592463,0.357157710764241,"Not Significant"
"MAPK8IP1",-0.648298833333333,2.5106732,-0.847303171389815,0.439806997404204,0.520553897243083,-6.59993725556376,0.356737865221117,"Not Significant"
"USP37",0.900370666666665,6.2864204,0.846759049011502,0.440080362199433,0.520830507967102,-6.60041868370105,0.356468010620664,"Not Significant"
"SHC1",0.505623333333333,3.140199,0.846031395857931,0.440446139710665,0.521216428465392,-6.60106214749682,0.356107192034227,"Not Significant"
"CLOCK",-0.333315000000002,7.794558,-0.844258938885029,0.441338114644772,0.522224916337642,-6.60262786056547,0.355228564587448,"Not Significant"
"TWF1",-0.282412666666667,7.1997634,-0.844127063940687,0.441404536014478,0.522256452558079,-6.60274425849312,0.355163208202149,"Not Significant"
"COL18A1",-0.2676695,1.9711758,-0.84369998209744,0.441619697620509,0.522416887591435,-6.60312112727069,0.354951563953879,"Not Significant"
"ZNF484",-0.2676695,1.9711758,-0.84369998209744,0.441619697620509,0.522416887591435,-6.60312112727069,0.354951563953879,"Not Significant"
"LMBR1L",0.531302333333334,3.3302954,0.842635298020685,0.442156436290135,0.52300471278707,-6.60406003346804,0.354424048755951,"Not Significant"
"IFT20",0.744956166666666,6.7858252,0.84198526242787,0.442484388531616,0.523345491326414,-6.60463285458162,0.354102047212881,"Not Significant"
"KCNK18",-0.3018255,1.9506822,-0.841697977932578,0.442629388087364,0.523469841891504,-6.60488591204667,0.353959754754744,"Not Significant"
"KPNB1",-1.03677983333333,6.7796946,-0.84144128107176,0.442758980645532,0.523575950818291,-6.60511197319677,0.353832621091602,"Not Significant"
"LDHC",-0.483243333333334,3.846487,-0.840924929487695,0.443019748601028,0.523837145563543,-6.60556654911193,0.353576913692763,"Not Significant"
"CPA1",-0.614354499999999,4.9842308,-0.840705455109778,0.443130623824317,0.523921072482302,-6.60575970463401,0.353468235754112,"Not Significant"
"ACTR3B",0.566234,3.4487464,0.839533089895794,0.443723251633783,0.524574517505837,-6.60679086363149,0.35288781313229,"Not Significant"
"RNF41",0.870808333333333,4.143285,0.839269763782278,0.443856447191974,0.524684747909353,-6.60702232979444,0.352757467437257,"Not Significant"
"CTDSP1",0.400225833333334,2.371913,0.838827768067588,0.444080087329015,0.524901863798796,-6.60741072983985,0.352538700271527,"Not Significant"
