"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSBTAG00000004208",3.43126874430806,-0.229115614971754,2.10238289928354,-0.108979013789464,0.913219135751969,NA
"ENSBTAG00000014764",1648.11684252502,-2.14790338274686,0.580614703017686,-3.69936099031483,0.000216142986610018,0.0203437284018754
"ENSBTAG00000012265",276.389696335812,1.8102141246752,0.772911535076443,2.34207155996988,0.0191770376244194,0.185640120992469
"ENSBTAG00000011758",32.926980375357,0.911436026638997,0.713199550149491,1.27795373181034,0.201265740712504,0.550919978016344
"ENSBTAG00000012246",12.0437948656943,1.27429409870393,1.30012110903342,0.980134919623997,0.327019524170954,0.668950520706634
"ENSBTAG00000010223",9.50311488929179,-0.165569455072938,1.26348046313256,-0.131042354752712,0.895741802025287,0.964913463691727
"ENSBTAG00000049642",0.262614088654054,2.05014466985175,3.76332226321043,0.544769893849805,0.58591178715782,NA
"ENSBTAG00000007553",682.643831473085,-1.97846882836315,0.633295392821353,-3.12408530172469,0.00178358741540812,0.0618669032019292
"ENSBTAG00000016646",1.75291988378127,1.33767158283945,3.09316092296331,0.432461037803986,0.665406364071782,NA
"ENSBTAG00000005465",297.24605682605,-0.226049019970152,0.574025631501455,-0.393796039000706,0.693731629039868,0.893789231738939
"ENSBTAG00000007556",4.83202730130529,-3.20922596115156,1.72956087661149,-1.85551489083113,0.0635227348033457,0.327003583078568
"ENSBTAG00000040065",2738.73172262509,0.130333656746012,0.440353185906597,0.295975278293221,0.767248961071842,0.926555487528033
"ENSBTAG00000053303",171.241258563767,1.22788820691264,0.456210188884897,2.69149667593777,0.00711322071832654,0.119670488654938
"ENSBTAG00000016650",300.071975079798,1.13172491222483,0.434994101617192,2.60170174266129,0.00927624875436973,0.135294501992085
"ENSBTAG00000016649",250.467978982507,-1.48305721083502,1.30584577021972,-1.13570625617257,0.256079521405573,0.609925824840776
"ENSBTAG00000000275",172.775261131548,0.672622052398881,0.477427869341278,1.40884538920386,0.158880890520282,0.498583195527715
"ENSBTAG00000018940",2.29398300835462,3.84248056558576,2.98943104325062,1.28535514283265,0.198668208808325,NA
"ENSBTAG00000009447",0.881774706786174,3.80778698917347,3.70351919514907,1.02815370692853,0.303877530492934,NA
"ENSBTAG00000020699",2.55858160457937,-2.05575517959384,2.36551381234255,-0.869052283215393,0.384818534370054,NA
"ENSBTAG00000049163",11.7895992125715,-2.06223887790205,0.929248812082973,-2.21925371449161,0.0264694685971485,0.217919443001347
