"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSBTAG00000019782",129.05921036245,-0.861238151067195,1.02895535857618,-0.837002445139057,0.402591193627915,1
"ENSBTAG00000019780",47.4840300927407,0.152347752979686,0.615846488696351,0.247379429412972,0.804614592496335,1
"ENSBTAG00000019777",3440.42640238382,-0.476072785169937,0.573988123472267,-0.829412257330337,0.406871167922487,1
"ENSBTAG00000016043",7.87144152523855,2.12610079030958,1.62944071274149,1.30480401875591,0.19195959035814,1
"ENSBTAG00000003598",20.2128352116787,1.84856244286254,1.25829268507628,1.46910370280861,0.141804663595838,1
"ENSBTAG00000018451",174.147976844614,-0.181667978015223,0.688527191317602,-0.263850114136486,0.791895416902404,1
"ENSBTAG00000014931",168.755899281976,0.0276197353455694,0.890201414446156,0.0310263889692347,0.975248494446081,1
"ENSBTAG00000007024",4.38070761330777,1.12023240127739,1.54945426638959,0.722985134558157,0.469689017152012,1
"ENSBTAG00000011111",312.395034726559,-0.3393561473973,0.559516375828276,-0.606516917212542,0.544171552066945,1
"ENSBTAG00000001099",8.59768644211828,0.650938725599323,1.19995339342898,0.542470006888523,0.587494763983554,1
"ENSBTAG00000017072",9.30461638113462,-0.0974913540314852,1.21302316670866,-0.0803705623331265,0.935942539001705,1
"ENSBTAG00000017064",541.631876422021,-0.439026845160787,0.482730586901199,-0.90946556334671,0.363104427427639,1
"ENSBTAG00000034246",1.33144085046824,-4.30076316707093,3.69800061568088,-1.16299687697025,0.244830769520819,1
"ENSBTAG00000014734",1325.53672076984,-0.0181912643819788,0.490267541880606,-0.037104770004148,0.97040146873584,1
"ENSBTAG00000014733",76.2748445500047,0.785406425921496,0.733944306324646,1.07011719983844,0.284566558043527,1
"ENSBTAG00000030369",57.0015533742829,1.17309854253409,0.616345274962024,1.90331392190257,0.0569995953199711,1
"ENSBTAG00000014731",1746.99881507636,0.632481253924633,0.65567621730229,0.964624363724691,0.334732991734717,1
"ENSBTAG00000014730",173.552638570316,-0.729311020426415,0.416202849493807,-1.75229703812315,0.0797227450842161,1
"ENSBTAG00000014729",2532.33535096172,0.421416202456998,0.479238378725475,0.879345689253323,0.379213870010399,1
"ENSBTAG00000014603",1.87283831388019,-1.14495545134363,2.61828351669806,-0.437292387948706,0.661899315073325,1
"ENSBTAG00000014728",9.62078165508961,-0.992456337472566,1.58812078956228,-0.62492497044013,0.532020302798047,1
"ENSBTAG00000014725",8.32094894661509,0.548046995937102,1.28067526875678,0.427935956371766,0.668697748093739,1
"ENSBTAG00000015312",36.0342183259136,0.647978256527641,0.615404330282654,1.05293093441515,0.292372647108963,1
"ENSBTAG00000002631",46.8776108088453,0.164660763292182,1.01378417095067,0.162421911892521,0.870973616743507,1
"ENSBTAG00000004211",35.4632533133188,0.290351085123648,1.08415644644314,0.267812902903654,0.788843338337013,1
"ENSBTAG00000004208",3.43126874430806,3.22717796533967,2.30680580388423,1.39898120591933,0.161818619001259,1
"ENSBTAG00000014764",1648.11684252502,-0.10411514891706,0.581005805896359,-0.17919812136203,0.857782138787256,1
"ENSBTAG00000012265",276.389696335812,1.00020175463139,0.771670198087888,1.29615184972775,0.194923174572176,1
"ENSBTAG00000011758",32.926980375357,0.967742623662433,0.71271897074492,1.3578179666678,0.174521452449547,1
"ENSBTAG00000012246",12.0437948656943,1.64307950915857,1.30496356871404,1.25909990788304,0.207994247717136,1
"ENSBTAG00000010223",9.50311488929179,-0.0912363770661654,1.26304032559714,-0.0722355218730099,0.942414476633476,1
"ENSBTAG00000049642",0.262614088654054,2.13889420198029,3.76337709240471,0.568344375135044,0.569801152892262,1
"ENSBTAG00000007553",682.643831473085,-1.27592029869473,0.633494725873685,-2.0140977447524,0.0439992722698292,1
"ENSBTAG00000016646",1.75291988378127,3.62253453731749,3.19830666989107,1.13264139784346,0.257364876438836,1
"ENSBTAG00000005465",297.24605682605,0.709448753577295,0.574999298416622,1.23382542471079,0.217267963237326,1
"ENSBTAG00000007556",4.83202730130529,-0.660396550481359,1.78983703956692,-0.368970211188138,0.712149928641653,1
"ENSBTAG00000040065",2738.73172262509,-0.394020313061637,0.440259776407539,-0.894972319017627,0.370801885416229,1
"ENSBTAG00000053303",171.241258563767,1.38928779666226,0.456403336185138,3.04399132634451,0.00233461871379794,0.650187935393211
"ENSBTAG00000016650",300.071975079798,0.641224384914839,0.433920034619905,1.47774781931082,0.13947528980369,1
"ENSBTAG00000016649",250.467978982507,0.931761549906509,1.30752871551548,0.712612685939498,0.476085459521656,1
"ENSBTAG00000000275",172.775261131548,0.271457701536251,0.476162214588673,0.570095008002151,0.568613260790591,1
"ENSBTAG00000018940",2.29398300835462,-0.638051666524719,2.83119428066168,-0.225364847224684,0.821695456093406,1
"ENSBTAG00000009447",0.881774706786174,3.8965493250799,3.70357315306031,1.05210540309164,0.292751193492167,1
"ENSBTAG00000020699",2.55858160457937,-0.741650942703308,2.39713933651683,-0.309390001409333,0.757024875270308,1
